gender,uti_ratio,limit,mortgage_payment,n_overdue,n_cards,overdue
M,0.09,5000,0,0,0,0
M,2.21,5000,6875,0,3,0
M,0.02,5000,0,0,10,0
M,0.95,5000,0,0,18,0
M,0.99,5000,2197,3,4,0
M,1.39,5000,0,0,15,0
M,1,5000,0,0,18,1
M,0.04,5000,0,0,0,1
M,0.53,5000,0,6,0,0
M,0.57,5000,0,0,3,0
M,0.37,5000,7507,0,1,1
M,0.7,5000,484,0,1,1
M,0,5000,0,0,0,0
M,0,5000,0,0,2,0
M,0.43,5000,0,0,3,0
M,1.01,5000,0,1,4,0
M,1,5000,1487,0,10,0
M,1,5000,0,0,4,1
M,0.02,5000,1560,1,4,0
M,1.01,5000,0,1,1,0
M,0.12,5000,0,0,4,0
M,0.95,5000,0,1,5,0
M,1.02,5000,0,1,0,0
M,0.38,5000,0,0,0,0
M,0.91,5000,0,0,0,0
M,0,5000,0,0,2,0
M,1.01,5000,2286,0,13,1
M,0.02,5000,0,1,2,0
M,0.49,5000,0,4,4,1
M,0,5000,0,0,0,0
M,1,5000,0,1,1,0
M,1.1,5000,0,1,7,0
M,0.8,5000,0,0,0,0
M,0,5000,0,0,1,0
M,1,5000,0,4,6,1
M,1.02,5000,1688,1,11,1
M,1,5000,3757,1,2,0
M,0.64,5000,0,0,2,1
M,1,5000,0,0,3,0
M,0.22,5000,0,3,0,0
M,1.61,5000,0,12,12,1
M,1,5000,0,0,3,0
M,0,5000,0,0,0,0
M,0,5000,0,0,0,1
M,0.4,5000,0,0,1,1
M,0,5000,0,2,2,1
M,1.01,5000,0,6,3,1
M,0.92,5000,1735,0,1,0
M,0.59,5000,0,1,0,0
M,0,5000,0,0,0,0
M,1.01,5000,2130,0,1,0
M,0.51,5000,0,2,2,0
M,0.87,5000,0,7,6,1
M,0.19,5000,0,0,9,0
M,0.8,5000,0,0,20,1
M,0.99,5000,0,0,6,0
M,1.01,5000,0,5,4,1
M,1,5000,0,0,11,0
M,0.95,5000,0,4,6,1
M,1,5000,0,5,5,1
M,0.24,5000,1563,0,0,0
M,0.26,5000,3151,3,3,0
M,0,5000,0,0,2,0
M,0.04,5000,0,0,3,0
M,0.99,5000,0,7,3,0
M,1.01,5000,0,4,4,0
M,0.04,5000,1293,0,5,0
M,0.21,5000,882,0,10,0
M,1.04,5000,0,1,1,0
M,0.21,5000,0,1,0,0
M,1.12,5000,0,20,10,0
M,0.01,5000,0,0,1,0
M,1.08,5000,4300,0,1,1
M,0,5000,0,0,1,0
M,1.82,5000,0,0,2,0
M,0,5000,0,2,1,0
M,0.27,5000,0,5,13,1
M,0.2,5000,0,0,3,1
M,0,5000,1956,0,4,0
M,1.28,5000,0,1,0,0
M,0.52,5000,0,2,1,0
M,0,5000,0,1,3,1
M,1.6,5000,0,5,0,1
M,1.1,5000,0,2,10,1
M,1,5000,0,0,11,1
M,0.29,5000,0,0,0,0
M,0.09,5000,0,0,0,0
M,0.63,5000,742,10,0,1
M,0,5000,2042,0,1,0
M,0.99,5000,0,0,0,1
M,1.24,5000,0,0,0,0
M,0.72,5000,0,3,0,0
M,0.94,5000,0,0,2,0
M,0.44,5000,0,1,5,0
M,1.3,5000,2287,0,6,0
M,0.61,5000,0,1,0,0
M,1,5000,1543,0,12,1
M,1,5000,0,4,0,0
M,0.23,5000,0,1,8,0
M,1.6,5000,0,5,7,0
M,0,5000,0,0,0,1
M,0.66,5000,0,1,0,1
M,0.88,5000,0,2,13,1
M,0.96,5000,0,4,2,1
M,0.17,5000,0,5,2,0
M,0.48,5000,0,0,2,0
M,1.11,5000,0,4,0,0
M,1.12,5000,0,4,14,0
M,0.47,5000,0,0,2,0
M,0,5000,0,1,1,0
M,0.26,5000,6851,0,2,0
M,1.01,5000,0,5,1,1
M,1,5000,3770,0,12,1
M,0.93,5000,0,5,2,0
M,0.58,5000,0,1,0,0
M,1.02,5000,0,8,0,0
M,0,5000,1605,0,0,0
M,0.63,5000,2843,0,3,0
M,0.9,5000,0,3,0,1
M,0.85,5000,1782,0,0,0
M,0.45,5000,0,2,3,0
M,0,5000,8852,0,4,0
M,0.99,5000,0,0,1,0
M,0.98,5000,0,3,2,1
M,0.99,5000,0,4,3,0
M,1.05,5000,0,3,1,0
M,0.83,5000,0,2,13,0
M,1.01,5000,0,7,2,1
M,0,5000,0,0,2,1
M,0,5000,0,0,2,1
M,0,5000,0,0,0,0
M,1.01,5000,0,6,0,1
M,0.65,5000,0,9,2,0
M,0.22,5000,0,5,1,1
M,0.91,5000,0,7,0,1
M,0.04,5000,0,0,1,0
M,1,5000,3082,2,14,1
M,1.03,5000,0,3,0,1
M,0.21,5000,3211,2,6,0
M,0.22,5000,0,0,1,0
M,1.01,5000,0,8,5,1
M,0,5000,0,0,5,0
M,0.74,5000,0,1,1,1
M,1,5000,0,0,1,0
M,0.4,5000,0,3,5,0
M,0,5000,0,0,0,0
M,0.29,5000,0,8,1,0
M,0.88,5000,0,5,0,1
M,0.98,5000,0,2,0,0
M,0.02,5000,0,0,0,0
M,1.01,5000,0,0,3,1
M,0.98,5000,0,3,9,1
M,0.84,5000,2943,0,6,0
M,1.37,5000,0,4,12,0
M,0.75,5000,9904,1,4,0
M,0.3,5000,0,0,5,0
M,0.12,5000,1051,0,3,0
M,1.12,5000,0,5,1,1
M,1,5000,0,7,7,0
M,0.8,5000,13275,0,3,0
M,1,5000,0,4,7,1
M,1,5000,0,1,8,0
M,1,5000,0,0,13,0
M,1.01,5000,0,1,18,1
M,1,5000,3552,1,10,0
M,1,5000,0,0,5,0
M,0.44,5000,0,1,7,0
M,1,5000,0,2,7,0
M,1.01,5000,0,0,17,1
M,0.02,5000,0,0,0,0
M,1.06,5000,0,9,4,0
M,1,5000,3208,0,12,0
M,1.02,5000,0,2,12,1
M,0,5000,0,4,0,1
M,1,5000,0,0,5,1
M,1,5000,1887,0,9,0
M,1,5000,0,0,6,0
M,0,5000,0,2,3,0
M,0,5000,0,1,1,0
M,0.58,5000,0,5,0,1
M,1,5000,0,0,1,0
M,0,5000,0,1,0,1
M,0.69,5000,0,1,7,0
M,0,5000,2790,1,10,0
M,0,5000,199,0,7,0
M,0.91,5000,0,0,12,0
M,0.19,5000,0,2,1,0
M,0.01,5000,0,1,7,0
M,0.92,5000,0,3,7,0
M,0.9,5000,0,0,5,0
M,0.89,5000,0,0,8,0
M,1.02,5000,0,2,3,1
M,0.79,5000,0,0,7,0
M,0.25,5000,0,0,4,1
M,0.07,5000,0,1,0,0
M,1.02,5000,0,2,3,0
M,0.81,5000,0,2,0,0
M,1,5000,0,0,4,0
M,0.53,5000,0,0,1,0
M,1.03,5000,0,3,0,0
M,1.47,5000,0,0,0,0
M,1,5000,0,0,6,0
M,0.18,5000,0,0,3,1
M,0.02,5000,0,0,6,0
M,0,5000,0,0,1,0
M,0.97,5000,0,1,2,0
M,0.49,5000,0,0,3,1
M,0,5000,0,0,0,0
M,1.03,5000,7702,2,10,1
M,0.02,5000,0,0,1,0
M,0.07,5000,0,1,2,0
M,0.99,5000,0,0,3,0
M,0.02,5000,0,0,0,0
M,1.01,5000,0,7,1,1
M,1,5000,6834,0,11,0
M,0.77,5000,1679,0,4,0
M,0.36,5000,0,3,1,0
M,0.34,5000,9303,0,11,0
M,0.22,5000,0,2,1,0
M,0.11,5000,12876,3,2,1
M,1.01,5000,0,2,3,0
M,0.58,5000,3692,2,3,0
M,1,5000,0,0,1,1
M,0.92,5000,0,3,0,0
M,0.62,5000,0,0,1,0
M,0.28,5000,0,0,4,0
M,0.56,5000,0,1,2,0
M,0.68,5000,1756,2,5,1
M,0.99,5000,0,0,2,0
M,0.31,5000,3436,6,0,1
M,0.91,5000,0,0,5,0
M,1.21,5000,0,1,9,1
M,0,5000,1531,0,0,0
M,0.12,5000,0,0,0,0
M,0.07,5000,0,0,1,0
M,0,5000,0,1,0,0
M,1.03,5000,0,4,6,0
M,0.08,5000,0,0,1,0
M,1.06,5000,0,3,0,1
M,1,5000,0,0,10,0
M,0.94,5000,0,1,7,1
M,0,5000,0,1,3,1
M,0.89,5000,0,0,2,0
M,0.16,5000,0,0,1,0
M,0.51,5000,0,1,3,0
M,0.69,5000,987,3,0,0
M,1,5000,0,6,3,1
M,0.01,5000,0,0,1,0
M,0.19,5000,0,1,2,1
M,0.17,5000,0,0,1,0
M,1.03,5000,0,1,5,0
M,0.68,5000,1656,1,3,0
M,0.02,5000,0,0,0,0
M,0.01,5000,0,2,1,0
M,0,5000,0,0,1,0
M,0.57,5000,0,1,0,0
M,0.69,5000,3119,0,10,0
M,0.38,5000,0,0,2,0
M,0,5000,0,1,0,0
M,1.46,5000,0,2,6,1
M,0,5000,0,2,0,0
M,0,5000,0,4,0,1
M,0.58,5000,6900,0,3,0
M,1.04,5000,0,2,0,0
M,0.86,5000,0,0,5,0
M,0,5000,0,0,0,0
M,1.62,5000,0,0,7,0
M,0.61,5000,0,3,5,0
M,0.02,5000,0,0,3,0
M,0.07,5000,0,0,0,0
M,0.3,5000,0,0,0,0
M,0.02,5000,1525,0,1,0
M,1.09,5000,0,5,28,1
M,1.76,5000,0,0,17,1
M,0.36,5000,0,0,2,0
M,0.02,5000,0,2,0,0
M,0.02,5000,0,0,2,0
M,1,5000,22267,1,19,0
M,1,5000,5006,3,19,1
M,1,5000,0,0,2,0
M,1.02,5000,0,1,6,0
M,0.42,5000,1790,0,2,0
M,0,5000,0,0,0,0
M,0.99,5000,3563,0,0,0
M,0.01,5000,0,1,0,0
M,0,5000,0,0,2,0
M,1,5000,1168,5,11,1
M,0,5000,0,0,1,0
M,1,5000,0,7,4,1
M,0.06,5000,0,0,0,0
M,0.27,5000,0,0,1,0
M,0,5000,0,0,0,0
M,0.54,5000,0,1,5,1
M,0.56,5000,0,1,0,0
M,0,5000,0,1,0,1
M,0.28,5000,0,0,1,0
M,0,5000,0,0,0,0
M,0.23,5000,1999,0,3,0
M,0,5000,0,0,0,0
M,0.15,5000,0,0,5,1
M,0.68,5000,0,0,0,0
M,0.97,5000,0,8,4,0
M,0.87,5000,594,3,2,0
M,0.51,5000,612,0,1,1
M,0.14,5000,0,4,1,1
M,1.04,5000,0,1,1,0
M,0.02,5000,0,0,0,0
M,0.91,5000,0,4,2,0
M,0.02,5000,0,0,1,0
M,0,5000,0,1,0,0
M,1.01,5000,0,0,4,0
M,1,5000,0,1,9,0
M,0.25,5000,0,2,0,0
M,0.91,5000,0,0,0,0
M,0.26,5000,1810,0,3,1
M,1.04,5000,0,3,0,0
M,0,5000,0,0,2,0
M,0,5000,0,0,1,1
M,0.98,5000,0,0,1,0
M,1.03,5000,0,3,1,0
M,0,5000,0,0,5,1
M,0.97,5000,0,0,1,0
M,1,5000,1775,0,12,0
M,0.51,5000,0,0,1,0
M,2,5000,0,6,13,1
M,1,5000,1952,1,5,0
M,0.99,5000,0,0,4,0
M,0.89,5000,0,0,7,0
M,0,5000,0,0,0,0
M,0.59,5000,0,0,2,1
M,0,5000,0,0,1,0
M,0.67,5000,0,0,4,1
M,0.02,5000,0,0,7,0
M,0.28,5000,0,0,2,0
M,1,5000,0,2,11,0
M,1.07,5000,0,0,2,1
M,0.89,5000,0,1,0,0
M,0.5,5000,0,0,2,0
M,0.99,5000,0,1,0,0
M,1,5000,4078,0,5,0
M,0.32,5000,0,0,1,0
M,0.99,5000,0,0,1,1
M,0.06,5000,0,1,1,0
M,0.98,5000,0,0,5,0
M,0.93,5000,0,2,1,0
M,0.95,5000,1841,0,9,0
M,1,5000,0,0,9,0
M,0,5000,0,0,2,0
M,1.27,5000,0,0,0,0
M,0.99,5000,0,0,8,0
M,0.12,5000,0,0,3,0
M,0,5000,0,2,3,1
M,0.51,5000,0,1,3,0
M,1,5000,0,1,2,0
M,0.73,5000,0,3,5,1
M,0.98,5000,0,1,1,0
M,1,5000,0,1,5,1
M,0.99,5000,1957,1,4,0
M,0,5000,2149,1,8,0
M,0.02,5000,0,0,9,0
M,0.91,5000,0,2,10,1
M,0.99,5000,0,0,2,0
M,1,5000,0,4,7,0
M,1,5000,0,2,4,0
M,1.01,5000,1210,0,11,0
M,1,5000,1905,8,3,0
M,0.99,5000,5025,3,6,1
M,0.45,5000,0,10,2,1
M,0.05,5000,0,0,0,0
M,1.03,5000,0,3,0,0
M,0.99,5000,0,0,4,1
M,0.05,5000,0,0,4,1
M,0.02,5000,2059,0,1,0
M,0.78,5000,0,3,3,1
M,0.01,5000,0,0,2,0
M,0,5000,0,0,1,0
M,0.32,5000,0,1,6,1
M,1,5000,0,0,10,0
M,0.5,5000,0,0,0,0
M,0.08,5000,0,0,2,0
M,0.88,5000,0,4,3,0
M,0.1,5000,1453,1,1,0
M,0.38,5000,2481,0,3,0
M,0,5000,0,0,0,0
M,0.08,5000,0,2,1,0
M,0.99,5000,0,0,0,0
M,0.44,5000,0,3,0,0
M,1.03,5000,0,5,0,1
M,1.01,5000,2050,0,18,0
M,0.5,5000,369,0,0,0
M,1.87,5000,80464,0,39,0
M,0.91,5000,0,0,1,0
M,0.1,5000,0,0,2,0
M,1,5000,1589,2,11,0
M,0.88,5000,0,0,1,0
M,0.07,5000,1260,0,3,0
M,0.5,5000,0,0,10,0
M,0.61,5000,0,0,5,0
M,0.1,5000,0,0,1,0
M,1.01,5000,0,2,11,0
M,0.69,5000,0,0,2,0
M,0.19,5000,0,6,7,0
M,0,5000,0,0,0,0
M,0.43,5000,0,1,3,0
M,0.93,5000,975,1,0,0
M,0.79,5000,0,0,4,0
M,0.99,5000,0,0,0,0
M,0.78,5000,0,2,2,0
M,0.56,5000,0,0,0,0
M,0.67,5000,0,2,3,0
M,0.85,5000,0,0,2,0
M,0.11,5000,0,1,4,0
M,0,5000,0,0,1,0
M,1.01,5000,0,0,6,0
M,1,5000,41077,0,10,1
M,0.04,5000,0,0,0,1
M,1.04,5000,0,6,3,0
M,0.52,5000,0,2,2,0
M,0,5000,0,0,1,0
M,0.02,5000,2009,0,3,0
M,0.5,5000,2345,1,2,0
M,0.04,5000,517,1,1,1
M,0.98,5000,0,0,1,1
M,0.96,5000,0,0,11,0
M,0,5000,0,0,0,0
M,0.17,5000,0,0,0,0
M,0.91,5000,0,1,14,1
M,0.99,5000,0,0,8,0
M,0.6,5000,0,2,1,0
M,0,5000,1307,0,2,0
M,0.15,5000,716,2,8,1
M,1.16,5000,0,5,9,0
M,0.21,5000,16903,6,5,1
M,1.02,5000,0,2,1,0
M,1,5000,0,0,3,0
M,0.22,5000,0,0,1,0
M,0.67,5000,0,6,2,0
M,0,5000,0,0,0,0
M,0.5,5000,0,1,5,0
M,1,5000,2555,0,5,0
M,0.31,5000,0,2,0,0
M,1,5000,0,0,17,1
M,0,5000,0,0,1,0
M,0.33,5000,0,0,0,0
M,0.04,5000,0,0,1,0
M,1.03,5000,0,2,7,0
M,0.57,5000,0,1,11,0
M,1,5000,0,0,5,0
M,0,5000,0,0,0,0
M,0.87,5000,0,0,6,0
M,0,5000,0,0,1,1
M,1,5000,0,2,0,0
M,0.39,5000,1678,2,4,0
M,0.48,5000,0,0,0,1
M,1.01,5000,0,2,0,0
M,0.76,5000,0,0,3,0
M,0.06,5000,0,1,0,0
M,1.1,5000,0,5,9,0
M,0.41,5000,0,0,5,1
M,0,5000,0,0,1,0
M,1.04,5000,0,3,0,0
M,0.33,5000,0,1,0,0
M,0.25,5000,0,3,1,0
M,1.32,5000,0,6,14,0
M,0.17,5000,2081,0,1,0
M,0,5000,0,0,0,0
M,0.95,5000,0,6,3,1
M,1.02,5000,0,3,0,0
M,0,5000,0,0,5,0
M,0.7,5000,0,1,0,0
M,0.02,5000,0,2,2,0
M,0.8,5000,1960,0,10,0
M,0.99,5000,1916,0,10,1
M,0.68,5000,0,5,1,1
M,0.11,5000,0,0,1,0
M,0.83,5000,0,1,1,1
M,0.42,5000,0,0,2,0
M,0.61,5000,0,0,2,0
M,1,5000,1756,3,2,0
M,0,5000,0,0,0,0
M,0.29,5000,0,0,5,0
M,0.73,5000,0,3,2,0
M,0.32,5000,0,1,1,0
M,0.87,5000,0,0,0,0
M,1,5000,0,2,1,0
M,1.03,5000,0,6,0,0
M,0.03,5000,0,0,1,0
M,1.08,5000,0,3,14,1
M,0.13,5000,0,0,0,0
M,0.54,5000,0,3,0,0
M,0,5000,0,1,0,0
M,0.98,5000,1921,2,22,0
M,1.3,5000,0,11,10,1
M,0.08,5000,0,0,0,0
M,0.08,5000,0,9,3,1
M,0.45,5000,0,2,3,1
M,1.14,5000,0,2,3,0
M,1.14,5000,0,1,10,0
M,0,5000,0,0,0,0
M,0.31,5000,0,0,0,0
M,0,5000,0,0,0,0
M,0.25,5000,1240,1,1,0
M,0.9,5000,0,8,10,1
M,0.8,5000,0,0,1,0
M,0.04,5000,0,0,1,0
M,0,5000,0,0,1,0
M,0.48,5000,0,0,1,0
M,0.42,5000,0,2,5,1
M,0.38,5000,0,0,0,0
M,1.01,5000,880,1,5,1
M,0.61,5000,0,1,2,1
M,0.92,5000,5399,3,28,0
M,0.02,5000,0,0,1,0
M,0,5000,0,0,0,0
M,0.65,5000,0,1,1,1
M,1,5000,0,7,6,1
M,0.02,5000,0,0,3,0
M,0.69,5000,0,9,6,0
M,0.44,5000,0,0,2,0
M,1.18,5000,0,5,5,1
M,0.13,5000,0,5,0,0
M,1.04,5000,0,3,1,0
M,1.04,5000,0,3,3,1
M,0.92,5000,0,5,0,0
M,0.91,5000,0,3,0,0
M,1.06,5000,0,0,11,0
M,0.82,5000,0,0,0,0
M,0,5000,0,0,1,0
M,0,5000,0,0,3,1
M,0.78,5000,0,1,3,0
M,0.62,5000,0,0,3,0
M,1,5000,1801,0,0,0
M,0.29,5000,0,0,0,0
M,0.93,5000,0,6,4,0
M,0,5000,0,0,0,0
M,0,5000,0,1,0,0
M,0.45,5000,0,0,1,0
M,1.05,5000,0,3,0,0
M,1,5000,0,0,2,0
M,1.17,5000,2348,4,14,1
M,0,5000,0,0,5,0
M,0.87,5000,1554,9,1,1
M,0.97,5000,0,3,8,0
M,0.44,5000,0,4,0,1
M,1,5000,0,1,0,0
M,0.23,5000,0,1,2,0
M,0.03,5000,0,0,4,0
M,0.16,5000,0,0,1,1
M,0.99,5000,0,0,3,0
M,0.33,5000,0,1,0,0
M,1,5000,0,1,2,0
M,0.92,5000,0,0,4,0
M,0.08,5000,1559,0,2,0
M,0.4,5000,0,0,2,0
M,0.06,5000,0,0,0,0
M,0.58,5000,0,0,1,0
M,1,5000,0,0,4,0
M,0.27,5000,0,3,2,0
M,0.63,5000,0,0,0,0
M,0,5000,0,0,4,0
M,0.71,5000,0,4,4,1
M,0.54,5000,0,0,6,0
M,0,5000,0,0,1,0
M,0.11,5000,0,1,0,1
M,0.01,5000,0,0,1,0
M,0.14,5000,0,0,0,0
M,0.81,5000,0,3,1,0
M,1.06,5000,0,0,4,0
M,0.45,5000,0,2,3,0
M,1.02,5000,0,1,0,1
M,0.9,5000,1042,2,3,0
M,0.96,5000,0,0,9,1
M,0.68,5000,0,2,1,0
M,0.62,5000,0,2,0,0
M,0.71,5000,0,0,2,0
M,0.42,5000,0,2,0,0
M,0,5000,0,0,2,1
M,0,5000,0,0,4,0
M,0.1,5000,0,0,2,0
M,0,5000,0,0,0,0
M,0.05,5000,0,0,3,0
M,1.02,5000,0,5,13,1
M,0.75,5000,0,2,1,0
M,0.17,5000,0,0,0,0
M,0.51,5000,0,0,8,0
M,0.01,5000,0,0,3,1
M,0.71,5000,0,0,0,0
M,0.11,5000,0,0,1,0
M,1.01,5000,0,3,3,0
M,0.96,5000,0,3,1,0
M,0.58,5000,0,0,1,0
M,0.12,5000,0,0,1,0
M,0,5000,0,2,2,0
M,0,5000,0,0,1,0
M,0.2,5000,0,1,0,0
M,0.46,5000,0,1,0,1
M,1.01,5000,0,5,5,0
M,1.01,5000,0,0,7,0
M,0.45,5000,7200,3,3,1
M,0.57,5000,0,2,0,0
M,0.85,5000,0,2,7,0
M,0.94,5000,0,0,4,0
M,0.42,5000,0,0,2,0
M,1.02,5000,0,3,1,0
M,0.94,5000,0,4,2,1
M,0.19,5000,1839,0,2,0
M,0.17,5000,0,0,0,0
M,0.02,5000,0,0,2,0
M,0.04,5000,0,0,0,0
M,0.16,5000,0,0,0,0
M,0,5000,0,0,0,0
M,0.4,5000,0,0,1,0
M,0,5000,0,0,0,0
M,0.47,5000,0,1,0,0
M,0,5000,0,0,0,1
M,0,5000,0,0,1,0
M,1.07,5000,0,0,15,0
M,0.13,5000,0,0,1,0
M,0,5000,0,1,0,0
M,0.73,5000,0,2,4,0
M,0,5000,3381,1,1,0
M,0.52,5000,1364,0,5,1
M,0,5000,0,1,0,1
M,0.81,5000,0,1,1,1
M,0.25,5000,0,0,0,0
M,0,5000,0,0,1,0
M,1.09,5000,0,0,3,0
M,0.32,5000,0,0,3,0
M,0.05,5000,0,0,0,0
M,1,5000,0,0,4,0
M,1.12,5000,0,7,6,0
M,1,5000,0,1,1,0
M,1.02,5000,2816,8,1,1
M,0.56,5000,4493,6,1,1
M,1.02,5000,0,12,0,1
M,1.02,5000,0,1,7,1
M,0.2,5000,0,0,0,0
M,0.91,5000,326,0,1,0
M,1.01,5000,0,0,3,0
M,0,5000,0,0,0,0
M,0.74,5000,0,9,2,0
M,1.01,5000,271,1,1,0
M,0,5000,0,3,4,1
M,0.42,5000,0,2,1,0
M,0.12,5000,0,0,2,0
M,0.17,5000,0,3,0,0
M,1,5000,0,5,3,1
M,0,5000,0,0,0,1
M,0.99,5000,0,0,0,0
M,0.87,5000,7151,8,3,1
M,0.07,5000,4113,3,3,1
M,0.26,5000,15753,10,6,1
M,0,5000,140,3,0,0
M,0.22,5000,0,0,12,0
M,0,5000,0,0,0,0
M,0.25,5000,0,0,0,0
M,0.71,5000,0,0,1,0
M,1.01,5000,0,8,1,1
M,0.82,5000,0,3,1,0
M,1.01,5000,0,2,1,0
M,0.99,5000,0,0,2,0
M,1.61,5000,0,0,3,1
M,1.11,5000,0,1,4,0
M,0.37,5000,1554,1,2,1
M,0.96,5000,0,7,2,1
M,0.98,5000,0,1,1,0
M,0.91,5000,0,2,7,1
M,1.02,5000,0,0,0,0
M,0.39,5000,8881,0,0,0
M,0.2,5000,560,2,2,0
M,0.98,5000,0,0,3,0
M,1.08,5000,0,0,6,0
M,0.04,5000,6608,1,2,0
M,0.45,5000,0,0,0,0
M,0.91,5000,0,1,3,0
M,0.98,5000,0,0,0,0
M,0,5000,3058,0,0,0
M,1.11,5000,4485,1,4,0
M,0.99,5000,0,0,2,1
M,0.6,5000,0,0,1,0
M,0.15,5000,0,0,0,0
M,0.58,5000,0,0,1,0
M,1.1,5000,0,5,9,0
M,1.17,5000,0,2,6,1
M,1,5000,1234,0,4,0
M,0,5000,0,0,1,0
M,1,5000,0,2,3,0
M,0.79,5000,0,1,0,0
M,0.43,5000,0,0,1,0
M,1,5000,0,4,1,0
M,0,5000,0,0,1,0
M,0.74,5000,0,4,0,1
M,1.06,5000,0,1,1,0
M,1.01,5000,0,8,0,1
M,0,5000,0,1,3,0
M,0.92,5000,0,2,1,0
M,0.25,5000,0,4,0,0
M,0,5000,0,0,1,0
M,0.6,5000,0,2,0,0
M,0.99,5000,0,0,0,1
M,1.08,5000,0,0,1,0
M,1.01,5000,0,3,3,1
M,0.09,5000,0,0,5,0
M,0.99,5000,0,0,1,1
M,0.87,5000,0,0,1,0
M,1.01,5000,0,1,4,1
M,1,5000,0,6,15,0
M,0.39,5000,0,0,5,0
M,0,5000,0,3,0,1
M,1,5000,0,7,9,1
M,0.86,5000,0,4,3,0
M,1,5000,0,2,6,1
M,0.06,5000,0,3,0,0
M,0.13,5000,34103,3,2,0
M,0.62,5000,0,0,0,0
M,0,5000,0,0,0,0
M,1.02,5000,0,4,5,1
M,0.6,5000,0,3,0,0
M,1.02,5000,0,3,0,0
M,1.26,5000,0,0,0,0
M,1,5000,0,0,1,0
M,1.02,5000,0,0,0,0
M,1.03,5000,0,3,1,0
M,1.06,5000,0,6,3,1
M,1.6,5000,0,1,0,0
M,0.56,5000,0,0,2,0
M,0.99,5000,0,2,1,0
M,1.01,5000,0,1,2,0
M,0,5000,0,0,1,0
M,0.71,5000,0,1,0,0
M,0.24,5000,0,2,1,0
M,1.01,5000,0,0,4,0
M,1.03,5000,0,2,0,0
M,1.01,5000,0,2,3,1
M,0.96,5000,0,2,0,0
M,1.6,5000,0,0,2,1
M,0.02,5000,0,0,0,0
M,0.27,5000,1020,0,2,0
M,0.99,5000,0,1,8,1
M,0.74,5000,0,0,3,0
M,1.03,5000,0,5,2,1
M,1.03,5000,0,0,7,0
M,0,5000,616,1,0,0
M,0.47,5000,1265,0,0,0
M,0.27,5000,0,1,0,0
M,1,5000,0,1,11,1
M,1.04,5000,0,1,0,0
M,0.05,5000,0,3,1,0
M,1.1,5000,0,1,3,0
M,1.02,5000,0,1,2,0
M,0.23,5000,2736,0,0,0
M,0.52,5000,0,6,0,1
M,0.39,5000,5497,0,1,0
M,1.09,5000,0,0,13,0
M,1.53,5000,0,3,2,0
M,0.6,5000,0,0,4,0
M,0.84,5000,0,1,1,1
M,1.49,5000,0,24,1,1
M,0.98,5000,0,1,5,0
M,0.85,5000,0,1,0,0
M,0.68,5000,0,0,1,0
M,0,5000,0,1,0,0
M,0.39,5000,0,1,0,0
M,0.02,5000,0,0,0,0
M,1.44,5000,0,2,2,0
M,1.02,5000,0,1,9,1
M,0,5000,0,0,1,0
M,1.26,5000,0,6,14,0
M,0,5000,0,0,0,1
M,0.15,5000,0,4,0,1
M,0.05,5000,0,0,2,0
M,1.01,5000,0,4,2,0
M,0.83,5000,0,1,1,0
M,0.18,5000,0,0,1,0
M,1.02,5000,0,0,9,0
M,1.11,5000,0,0,15,0
M,0.96,5000,0,2,0,0
M,0.99,5000,0,9,3,0
M,1.05,5000,0,4,8,0
M,1.12,5000,0,7,4,0
M,0.99,5000,0,5,0,0
M,0.02,5000,0,0,2,1
M,1,5000,4429,0,8,0
M,1.01,5000,1464,6,3,0
M,0.25,5000,0,0,5,0
M,1,5000,0,1,0,0
M,1.08,5000,0,1,6,0
M,1.04,5000,0,4,1,1
M,1.31,5000,0,4,20,0
M,0.61,5000,0,6,2,0
M,0.77,5000,0,1,0,0
M,0,5000,0,0,1,0
M,1.09,5000,0,0,16,0
M,1.01,5000,0,0,12,0
M,1.09,5000,0,0,6,1
M,0.62,5000,0,0,4,0
M,1.02,5000,0,2,2,0
M,0.9,5000,0,0,1,0
M,0.87,5000,0,2,0,0
M,0.38,5000,0,0,3,0
M,0,5000,0,0,0,0
M,0.66,5000,0,1,0,0
M,1.03,5000,0,3,1,1
M,0.23,5000,0,0,0,0
M,1.02,5000,0,0,2,1
M,0.19,5000,0,1,1,0
M,0.85,5000,0,0,1,0
M,1,5000,0,0,1,0
M,0.58,5000,0,0,1,0
M,1.02,5000,0,4,0,0
M,0.19,5000,876,0,3,0
M,0.92,5000,0,1,0,0
M,0.22,5000,0,0,0,0
M,0.98,5000,0,0,4,0
M,0.55,5000,0,0,0,0
M,0,5000,0,1,1,0
M,0.2,5000,3987,0,4,0
M,0.01,5000,2047,0,2,0
M,0,5000,0,0,1,0
M,1.01,5000,0,1,1,1
M,1,5000,0,0,9,0
M,0.07,5000,0,1,0,0
M,0.06,5000,0,0,1,0
M,0.86,5000,0,7,0,0
M,0.23,5000,1632,2,1,0
M,0.95,5000,0,1,4,0
M,0.86,5000,0,0,2,0
M,0.04,5000,0,0,0,0
M,0.39,5000,1381,2,3,1
M,0.82,5000,0,0,0,0
M,1.32,5000,352,12,0,1
M,0.62,5000,0,4,3,0
M,0.62,5000,0,2,1,0
M,0.38,5000,0,1,4,0
M,0.96,5000,0,0,2,0
M,0.13,5000,0,0,2,0
M,0.16,5000,0,6,0,0
M,1.04,5000,0,6,8,0
